date,point_id,mgrs_tile,mgrs_zone,nlcd,nlcd_year,count,et,eto
2015-10-01,10SFJ_nlcd95_00,10SFJ,10S,95,2024,4.0,53.0,100
2015-10-01,10SFJ_nlcd95_01,10SFJ,10S,95,2024,5.0,33.0,100
2015-10-01,10SGD_nlcd95_00,10SGD,10S,95,2024,4.0,59.0,88
2015-10-01,10SGE_nlcd95_00,10SGE,10S,95,2024,6.0,26.0,96
2015-10-01,10SGF_nlcd95_00,10SGF,10S,95,2024,5.0,22.0,105
2015-10-01,10SGG_nlcd95_00,10SGG,10S,95,2024,4.0,28.0,87
2015-10-01,10SGH_nlcd95_00,10SGH,10S,95,2024,4.0,44.0,103
2015-10-01,10SGJ_nlcd95_00,10SGJ,10S,95,2024,6.0,32.0,82
2015-11-01,10SDJ_nlcd24_00,10SDJ,10S,24,2024,4.0,9.0,42
2015-11-01,10SDJ_nlcd24_01,10SDJ,10S,24,2024,4.0,22.0,43
2015-11-01,10SEG_nlcd24_00,10SEG,10S,24,2024,4.0,2.0,52
2015-11-01,10SEG_nlcd24_01,10SEG,10S,24,2024,4.0,7.0,48
2015-11-01,10SEH_nlcd24_00,10SEH,10S,24,2024,5.0,14.0,54
2015-11-01,10SEH_nlcd24_01,10SEH,10S,24,2024,4.0,3.0,53
2015-11-01,10SEJ_nlcd24_00,10SEJ,10S,24,2024,6.0,23.0,56
2015-11-01,10SEJ_nlcd24_01,10SEJ,10S,24,2024,6.0,22.0,59
2015-11-01,10SFE_nlcd24_00,10SFE,10S,24,2024,4.0,24.0,59
2015-11-01,10SFE_nlcd24_01,10SFE,10S,24,2024,4.0,12.0,52
2015-11-01,10SFF_nlcd24_00,10SFF,10S,24,2024,4.0,5.0,46
2015-11-01,10SFF_nlcd24_01,10SFF,10S,24,2024,4.0,8.0,47
2015-11-01,10SFG_nlcd24_00,10SFG,10S,24,2024,,,48
2015-11-01,10SFG_nlcd24_01,10SFG,10S,24,2024,5.0,6.0,41
2015-11-01,10SFH_nlcd24_00,10SFH,10S,24,2024,5.0,26.0,39
2015-11-01,10SFH_nlcd24_01,10SFH,10S,24,2024,5.0,9.0,35
2015-11-01,10SFJ_nlcd24_00,10SFJ,10S,24,2024,4.0,7.0,44
2015-11-01,10SFJ_nlcd24_01,10SFJ,10S,24,2024,,,43
2015-11-01,10SGD_nlcd24_00,10SGD,10S,24,2024,4.0,11.0,60
2015-11-01,10SGE_nlcd24_00,10SGE,10S,24,2024,4.0,18.0,54
2015-11-01,10SGF_nlcd24_00,10SGF,10S,24,2024,5.0,6.0,49
2015-11-01,10SGG_nlcd24_00,10SGG,10S,24,2024,5.0,14.0,48
